"Forecasting Zone","Year","Building Type","Mid Case (M.Sq.Ft.)","Low Case (M.Sq.Ft.) ","High Case (M.Sq.Ft.)"
1,1971,"Restaurant",16.2906846295646,16.2906846295646,16.2906846295646
1,1972,"Restaurant",16.4676020590004,16.4676020590004,16.4676020590004
1,1973,"Restaurant",16.7002107090423,16.7002107090423,16.7002107090423
1,1974,"Restaurant",16.9567673012119,16.9567673012119,16.9567673012119
1,1975,"Restaurant",17.1040059693808,17.1040059693808,17.1040059693808
1,1976,"Restaurant",17.2659688740995,17.2659688740995,17.2659688740995
1,1977,"Restaurant",17.5795401127991,17.5795401127991,17.5795401127991
1,1978,"Restaurant",17.800032735528,17.800032735528,17.800032735528
1,1979,"Restaurant",18.1170991309653,18.1170991309653,18.1170991309653
1,1980,"Restaurant",18.3070514011812,18.3070514011812,18.3070514011812
1,1981,"Restaurant",18.4363782493755,18.4363782493755,18.4363782493755
1,1982,"Restaurant",18.5423326033682,18.5423326033682,18.5423326033682
1,1983,"Restaurant",18.6003282967966,18.6003282967966,18.6003282967966
1,1984,"Restaurant",18.7835703106968,18.7835703106968,18.7835703106968
1,1985,"Restaurant",18.9988536639146,18.9988536639146,18.9988536639146
1,1986,"Restaurant",19.2577464358289,19.2577464358289,19.2577464358289
1,1987,"Restaurant",19.4018433881755,19.4018433881755,19.4018433881755
1,1988,"Restaurant",19.5473553224915,19.5473553224915,19.5473553224915
1,1989,"Restaurant",19.7608679273459,19.7608679273459,19.7608679273459
1,1990,"Restaurant",19.8679178344795,19.8679178344795,19.8679178344795
1,1991,"Restaurant",19.9889406986697,19.9889406986697,19.9889406986697
1,1992,"Restaurant",20.1211254814031,20.1211254814031,20.1211254814031
1,1993,"Restaurant",20.2598179034961,20.2598179034961,20.2598179034961
1,1994,"Restaurant",20.3324360510785,20.3324360510785,20.3324360510785
1,1995,"Restaurant",20.4243173053826,20.4243173053826,20.4243173053826
1,1996,"Restaurant",20.4826694954652,20.4826694954652,20.4826694954652
1,1997,"Restaurant",20.7069446026722,20.7069446026722,20.7069446026722
1,1998,"Restaurant",20.9379869456418,20.9379869456418,20.9379869456418
1,1999,"Restaurant",21.1500862310512,21.1500862310512,21.1500862310512
1,2000,"Restaurant",21.3532074534305,21.3532074534305,21.3532074534305
1,2001,"Restaurant",21.5456976218973,21.5456976218973,21.5456976218973
1,2002,"Restaurant",21.6526343024957,21.6526343024957,21.6526343024957
1,2003,"Restaurant",21.702860967819,21.702860967819,21.702860967819
1,2004,"Restaurant",21.7673728608991,21.7673728608991,21.7673728608991
1,2005,"Restaurant",21.8362827707373,21.8362827707373,21.8362827707373
1,2006,"Restaurant",21.8953005905775,21.8953005905775,21.8953005905775
1,2007,"Restaurant",21.9673249650558,21.9673249650558,21.9673249650558
1,2008,"Restaurant",22.0030475454923,22.0030475454923,22.0030475454923
1,2009,"Restaurant",21.9910262148031,21.9910262148031,21.9910262148031
1,2010,"Restaurant",21.9502988907507,21.9502988907507,21.9502988907507
1,2011,"Restaurant",21.9315409956912,21.9315409956912,21.9315409956912
1,2012,"Restaurant",21.9199123126241,21.9199123126241,21.9199123126241
1,2013,"Restaurant",21.9177356902216,21.9177356902216,21.9177356902216
1,2014,"Restaurant",21.8943763005165,21.8943763005165,21.8943763005165
1,2015,"Restaurant",21.9611557187973,21.9611557187973,21.9611557187973
1,2016,"Restaurant",21.9885562316671,21.9885562316671,21.9885562316671
1,2017,"Restaurant",21.9862271885773,21.9862271885773,21.9862271885773
1,2018,"Restaurant",22.0429320016884,22.0429320016884,22.0429320016884
1,2019,"Restaurant",22.0554323743882,22.0554323743882,22.0554323743882
1,2020,"Restaurant",22.0471042233334,22.0471042233334,22.0471042233334
1,2021,"Restaurant",22.0474798834269,22.0474798834269,22.0474798834269
1,2022,"Restaurant",22.1197747135638,22.1157231506227,22.1232885809531
1,2023,"Restaurant",22.1565228822829,22.1410067680805,22.1622503696675
1,2024,"Restaurant",22.1915106177484,22.1730700436369,22.201277713771
1,2025,"Restaurant",22.2289726266987,22.2069341197975,22.2449698537798
1,2026,"Restaurant",22.263711545115,22.2345781837183,22.28818703963
1,2027,"Restaurant",22.3001795191882,22.2614470947733,22.3350613322037
1,2028,"Restaurant",22.3381752788931,22.2875533922799,22.3845923810667
1,2029,"Restaurant",22.3786534197897,22.3147677718982,22.438001922962
1,2030,"Restaurant",22.4204361536578,22.3417411224635,22.4946428169769
1,2031,"Restaurant",22.463545086299,22.3683024973709,22.5545269675578
1,2032,"Restaurant",22.5076544153008,22.3940904354913,22.6174877855421
1,2033,"Restaurant",22.552731224566,22.4189929245184,22.6830927938205
1,2034,"Restaurant",22.5990111172949,22.4432171446593,22.7514130283922
1,2035,"Restaurant",22.6462837401926,22.4668706691752,22.8223817365544
1,2036,"Restaurant",22.6946737649364,22.4899445147041,22.89614194775
1,2037,"Restaurant",22.7442095350018,22.5124500931472,22.9727371615392
1,2038,"Restaurant",22.7951420397586,22.5346660068594,23.0525312074384
1,2039,"Restaurant",22.8476608596587,22.5568081271364,23.1355103598823
1,2040,"Restaurant",22.9015834751574,22.5787114116514,23.2216078599003
1,2041,"Restaurant",22.9567336103865,22.6001532868141,23.3107370723254
1,2042,"Restaurant",23.0128575191043,22.6207774813876,23.4023874480282
1,2043,"Restaurant",23.069458169673,22.6403016630937,23.4963149266768
1,2044,"Restaurant",23.1270605304105,22.6592185618732,23.5931821203355
1,2045,"Restaurant",23.1852640493807,22.6769736780982,23.6924017924693
1,2046,"Restaurant",23.2441027434089,22.6936550047096,23.7939079683547
1,2047,"Restaurant",23.3035972604018,22.7094201521212,23.8976394489454
1,2048,"Restaurant",23.3635962116262,22.7240316508501,24.0036626413518
1,2049,"Restaurant",23.4247750284708,22.7381365882389,24.1123953833958
1,2050,"Restaurant",23.4864674201713,22.7511093318707,24.2234678215118
1,1964,"Retail",74.358687379311,74.358687379311,74.358687379311
1,1965,"Retail",74.6670779422162,74.6670779422162,74.6670779422162
1,1966,"Retail",78.3272753936539,78.3272753936539,78.3272753936539
1,1967,"Retail",82.2043472913002,82.2043472913002,82.2043472913002
1,1968,"Retail",85.7135853354281,85.7135853354281,85.7135853354281
1,1969,"Retail",90.3178862718792,90.3178862718792,90.3178862718792
1,1970,"Retail",92.807190805415,92.807190805415,92.807190805415
1,1971,"Retail",95.4967992639604,95.4967992639604,95.4967992639604
1,1972,"Retail",98.8081280777951,98.8081280777951,98.8081280777951
1,1973,"Retail",102.059052353147,102.059052353147,102.059052353147
1,1974,"Retail",104.207234754803,104.207234754803,104.207234754803
1,1975,"Retail",106.782880169821,106.782880169821,106.782880169821
1,1976,"Retail",108.101521724752,108.101521724752,108.101521724752
1,1977,"Retail",110.852384384843,110.852384384843,110.852384384843
1,1978,"Retail",113.099692479539,113.099692479539,113.099692479539
1,1979,"Retail",115.441831901726,115.441831901726,115.441831901726
1,1980,"Retail",118.622501913768,118.622501913768,118.622501913768
1,1981,"Retail",121.584991755662,121.584991755662,121.584991755662
1,1982,"Retail",123.550641340678,123.550641340678,123.550641340678
1,1983,"Retail",124.915166341912,124.915166341912,124.915166341912
1,1984,"Retail",126.038683629405,126.038683629405,126.038683629405
1,1985,"Retail",127.63232606404,127.63232606404,127.63232606404
1,1986,"Retail",129.438491562205,129.438491562205,129.438491562205
1,1987,"Retail",131.972350564637,131.972350564637,131.972350564637
1,1988,"Retail",134.78193697131,134.78193697131,134.78193697131
1,1989,"Retail",137.81011570087,137.81011570087,137.81011570087
1,1990,"Retail",140.588952452833,140.588952452833,140.588952452833
1,1991,"Retail",143.451477214498,143.451477214498,143.451477214498
1,1992,"Retail",145.611879867902,145.611879867902,145.611879867902
1,1993,"Retail",147.742255126704,147.742255126704,147.742255126704
1,1994,"Retail",149.576344174401,149.576344174401,149.576344174401
1,1995,"Retail",152.620358044803,152.620358044803,152.620358044803
1,1996,"Retail",154.163804999067,154.163804999067,154.163804999067
1,1997,"Retail",156.162048410948,156.162048410948,156.162048410948
1,1998,"Retail",157.811494100424,157.811494100424,157.811494100424
1,1999,"Retail",160.218344059909,160.218344059909,160.218344059909
1,2000,"Retail",162.207180286718,162.207180286718,162.207180286718
1,2001,"Retail",163.619535056876,163.619535056876,163.619535056876
1,2002,"Retail",165.928488558136,165.928488558136,165.928488558136
1,2003,"Retail",167.084929471702,167.084929471702,167.084929471702
1,2004,"Retail",168.15182289475,168.15182289475,168.15182289475
1,2005,"Retail",170.179871454401,170.179871454401,170.179871454401
1,2006,"Retail",172.726700380519,172.726700380519,172.726700380519
1,2007,"Retail",174.290933725722,174.290933725722,174.290933725722
1,2008,"Retail",175.738462521213,175.738462521213,175.738462521213
1,2009,"Retail",176.901396920607,176.901396920607,176.901396920607
1,2010,"Retail",177.368739418568,177.368739418568,177.368739418568
1,2011,"Retail",177.434213985432,177.434213985432,177.434213985432
1,2012,"Retail",177.431440961586,177.431440961586,177.431440961586
1,2013,"Retail",177.665071769011,177.665071769011,177.665071769011
1,2014,"Retail",177.800326047519,177.800326047519,177.800326047519
1,2015,"Retail",177.84092894964,177.84092894964,177.84092894964
1,2016,"Retail",177.858269854692,177.858269854692,177.858269854692
1,2017,"Retail",178.011306266102,178.011306266102,178.011306266102
1,2018,"Retail",178.220786600208,178.220786600208,178.220786600208
1,2019,"Retail",178.13616002498,178.13616002498,178.13616002498
1,2020,"Retail",177.663037430646,177.663037430646,177.663037430646
1,2021,"Retail",177.280216952539,177.280216952539,177.280216952539
1,2022,"Retail",177.517641135082,177.501327353355,177.533347856626
1,2023,"Retail",177.631298512437,177.599751938124,177.660385407774
1,2024,"Retail",177.776798136336,177.693413713409,177.890081497351
1,2025,"Retail",177.977808316155,177.796627231952,178.209145101563
1,2026,"Retail",178.199436162908,177.88026919161,178.578736251469
1,2027,"Retail",178.458952624068,177.970899368754,179.016255508492
1,2028,"Retail",178.745198417447,178.055552191779,179.509402373985
1,2029,"Retail",179.042052356923,178.118328655616,180.042456725637
1,2030,"Retail",179.371459497792,178.1811472474,180.638601898555
1,2031,"Retail",179.731296404146,178.244050620823,181.298366921154
1,2032,"Retail",180.117122086787,178.303631014905,182.016898570527
1,2033,"Retail",180.523368143556,178.351855303407,182.785553347606
1,2034,"Retail",180.949715298901,178.389351055892,183.603231568015
1,2035,"Retail",181.402489261936,178.422903926195,184.476560428468
1,2036,"Retail",181.878552683629,178.449905016497,185.402813662377
1,2037,"Retail",182.379191487312,178.471890940975,186.383574418918
1,2038,"Retail",182.904691940528,178.489074942649,187.420482458169
1,2039,"Retail",183.455952585737,178.502242933081,188.512873603375
1,2040,"Retail",184.028603471515,178.506741768549,189.65663936484
1,2041,"Retail",184.624392800323,178.504589588075,190.853395028466
1,2042,"Retail",185.240637481993,178.49377831614,192.099784493178
1,2043,"Retail",185.874318340499,178.470860310595,193.39513287881
1,2044,"Retail",186.529224903115,178.439657118845,194.742578423049
1,2045,"Retail",187.202143251212,178.3977943308,196.138191531762
1,2046,"Retail",187.895544058221,178.347195120606,197.584704081395
1,2047,"Retail",188.608500346713,178.286227593632,199.079620000598
1,2048,"Retail",189.339741379838,178.213723912069,200.624281208817
1,2049,"Retail",190.095115699136,178.135162269519,202.221164418373
1,2050,"Retail",190.8695076647,178.0459348943,203.865457642982
1,1964,"Schools",53.4023884398231,53.4023884398231,53.4023884398231
1,1965,"Schools",53.4106184004508,53.4106184004508,53.4106184004508
1,1966,"Schools",55.0612900031057,55.0612900031057,55.0612900031057
1,1967,"Schools",57.2804864376916,57.2804864376916,57.2804864376916
1,1968,"Schools",58.9634069183535,58.9634069183535,58.9634069183535
1,1969,"Schools",61.1663693335912,61.1663693335912,61.1663693335912
1,1970,"Schools",63.5625839716687,63.5625839716687,63.5625839716687
1,1971,"Schools",64.5130287823347,64.5130287823347,64.5130287823347
1,1972,"Schools",65.3880187058227,65.3880187058227,65.3880187058227
1,1973,"Schools",66.5080253871055,66.5080253871055,66.5080253871055
1,1974,"Schools",67.3845038909397,67.3845038909397,67.3845038909397
1,1975,"Schools",68.1957524053821,68.1957524053821,68.1957524053821
1,1976,"Schools",69.3141786836093,69.3141786836093,69.3141786836093
1,1977,"Schools",70.4934261409169,70.4934261409169,70.4934261409169
1,1978,"Schools",71.3451867343694,71.3451867343694,71.3451867343694
1,1979,"Schools",71.7450455779888,71.7450455779888,71.7450455779888
1,1980,"Schools",71.9674872758712,71.9674872758712,71.9674872758712
1,1981,"Schools",72.0159593329623,72.0159593329623,72.0159593329623
1,1982,"Schools",72.0625013495184,72.0625013495184,72.0625013495184
1,1983,"Schools",72.1195662803126,72.1195662803126,72.1195662803126
1,1984,"Schools",72.1508200713852,72.1508200713852,72.1508200713852
1,1985,"Schools",72.2760394192506,72.2760394192506,72.2760394192506
1,1986,"Schools",72.3679658502618,72.3679658502618,72.3679658502618
1,1987,"Schools",72.5354182733024,72.5354182733024,72.5354182733024
1,1988,"Schools",72.7094235633283,72.7094235633283,72.7094235633283
1,1989,"Schools",72.8806452327775,72.8806452327775,72.8806452327775
1,1990,"Schools",73.2732480427075,73.2732480427075,73.2732480427075
1,1991,"Schools",73.7519817187643,73.7519817187643,73.7519817187643
1,1992,"Schools",74.3379706258163,74.3379706258163,74.3379706258163
1,1993,"Schools",74.9396402739154,74.9396402739154,74.9396402739154
1,1994,"Schools",75.1908610800368,75.1908610800368,75.1908610800368
1,1995,"Schools",76.008413402583,76.008413402583,76.008413402583
1,1996,"Schools",76.9948485724941,76.9948485724941,76.9948485724941
1,1997,"Schools",77.5042372398003,77.5042372398003,77.5042372398003
1,1998,"Schools",78.3393637345402,78.3393637345402,78.3393637345402
1,1999,"Schools",79.4727114374392,79.4727114374392,79.4727114374392
1,2000,"Schools",80.3536276716487,80.3536276716487,80.3536276716487
1,2001,"Schools",81.5206197602654,81.5206197602654,81.5206197602654
1,2002,"Schools",82.6290943456108,82.6290943456108,82.6290943456108
1,2003,"Schools",83.9383087551184,83.9383087551184,83.9383087551184
1,2004,"Schools",84.5941813547989,84.5941813547989,84.5941813547989
1,2005,"Schools",85.900704020205,85.900704020205,85.900704020205
1,2006,"Schools",86.8879673697863,86.8879673697863,86.8879673697863
1,2007,"Schools",87.6391144969999,87.6391144969999,87.6391144969999
1,2008,"Schools",88.6105498395996,88.6105498395996,88.6105498395996
1,2009,"Schools",89.5180320071378,89.5180320071378,89.5180320071378
1,2010,"Schools",90.5064822313336,90.5064822313336,90.5064822313336
1,2011,"Schools",91.0229164697838,91.0229164697838,91.0229164697838
1,2012,"Schools",91.7413185244604,91.7413185244604,91.7413185244604
1,2013,"Schools",92.1343393973579,92.1343393973579,92.1343393973579
1,2014,"Schools",92.596079368904,92.596079368904,92.596079368904
1,2015,"Schools",93.1194377064203,93.1194377064203,93.1194377064203
1,2016,"Schools",93.3689638442692,93.3689638442692,93.3689638442692
1,2017,"Schools",93.566107192918,93.566107192918,93.566107192918
1,2018,"Schools",94.5981441618713,94.5981441618713,94.5981441618713
1,2019,"Schools",95.3447824666204,95.3447824666204,95.3447824666204
1,2020,"Schools",96.6036495006841,96.6036495006841,96.6036495006841
1,2021,"Schools",97.6337883592097,97.6337883592097,97.6337883592097
1,2022,"Schools",98.1401192795834,98.1135648083359,98.1645125539526
1,2023,"Schools",98.787840219652,98.6792292789587,98.874145665244
1,2024,"Schools",99.4279163601984,99.2714815933738,99.527025377049
1,2025,"Schools",100.030337998929,99.8463532329504,100.143478201897
1,2026,"Schools",100.655940992129,100.449412481987,100.785042405076
1,2027,"Schools",101.293754001787,101.060211464792,101.442293860218
1,2028,"Schools",101.944628670708,101.682886552838,102.115004868769
1,2029,"Schools",102.584046946723,102.295584680063,102.778772090677
1,2030,"Schools",103.233000819036,102.918449461868,103.45439445096
1,2031,"Schools",103.878090104524,103.534953540179,104.125147320192
1,2032,"Schools",104.539505621568,104.163784163059,104.811962027402
1,2033,"Schools",105.219194136313,104.809932291901,105.52073207703
1,2034,"Schools",105.911323160581,105.466483355175,106.245577679955
1,2035,"Schools",106.622064067123,106.139764387448,106.992610212574
1,2036,"Schools",107.359696154071,106.836996665471,107.769702384513
1,2037,"Schools",108.116037861798,107.549754067871,108.568290638037
1,2038,"Schools",108.878435027592,108.265442557981,109.374124457471
1,2039,"Schools",109.64852384415,108.98595172611,110.190357603392
1,2040,"Schools",110.429208904655,109.714707689065,111.019935649833
1,2041,"Schools",111.223031028812,110.453598166255,111.866003239829
1,2042,"Schools",112.027942631279,111.199356841743,112.726555399624
1,2043,"Schools",112.849007648073,111.958180888627,113.60415625355
1,2044,"Schools",113.683111804554,112.726805644332,114.497146090996
1,2045,"Schools",114.530853512835,113.504146628235,115.406618135839
1,2046,"Schools",115.393187050448,114.292164684044,116.332666456223
1,2047,"Schools",116.26358066668,115.085645224749,117.27068763439
1,2048,"Schools",117.146854442816,115.889083979346,118.222635177223
1,2049,"Schools",118.038822593449,116.698641391241,119.188067455093
1,2050,"Schools",118.93895573846,117.513149762787,120.167419461294
1,1964,"Small Office",3.97861837694424,3.97861837694424,3.97861837694424
1,1965,"Small Office",4.37800824774836,4.37800824774836,4.37800824774836
1,1966,"Small Office",6.31351374296041,6.31351374296041,6.31351374296041
1,1967,"Small Office",8.13536133095994,8.13536133095994,8.13536133095994
1,1968,"Small Office",9.77701974705169,9.77701974705169,9.77701974705169
1,1969,"Small Office",11.4627663895693,11.4627663895693,11.4627663895693
1,1970,"Small Office",13.4020416942089,13.4020416942089,13.4020416942089
1,1971,"Small Office",14.1795290784575,14.1795290784575,14.1795290784575
1,1972,"Small Office",15.2126431560715,15.2126431560715,15.2126431560715
1,1973,"Small Office",16.4712043375823,16.4712043375823,16.4712043375823
1,1974,"Small Office",17.782424960135,17.782424960135,17.782424960135
1,1975,"Small Office",18.8678402074055,18.8678402074055,18.8678402074055
1,1976,"Small Office",19.8405921495312,19.8405921495312,19.8405921495312
1,1977,"Small Office",20.769950110057,20.769950110057,20.769950110057
1,1978,"Small Office",21.990338117426,21.990338117426,21.990338117426
1,1979,"Small Office",23.2338146727566,23.2338146727566,23.2338146727566
1,1980,"Small Office",24.8743715758296,24.8743715758296,24.8743715758296
1,1981,"Small Office",26.0575151761774,26.0575151761774,26.0575151761774
1,1982,"Small Office",27.1664196120998,27.1664196120998,27.1664196120998
1,1983,"Small Office",28.1587615059667,28.1587615059667,28.1587615059667
1,1984,"Small Office",29.3947252223238,29.3947252223238,29.3947252223238
1,1985,"Small Office",30.4330495858191,30.4330495858191,30.4330495858191
1,1986,"Small Office",31.5350682995803,31.5350682995803,31.5350682995803
1,1987,"Small Office",32.8084133479899,32.8084133479899,32.8084133479899
1,1988,"Small Office",33.7499618412979,33.7499618412979,33.7499618412979
1,1989,"Small Office",34.8262039230947,34.8262039230947,34.8262039230947
1,1990,"Small Office",35.87387006971,35.87387006971,35.87387006971
1,1991,"Small Office",36.7470123542675,36.7470123542675,36.7470123542675
1,1992,"Small Office",37.5321752809293,37.5321752809293,37.5321752809293
1,1993,"Small Office",38.377366554274,38.377366554274,38.377366554274
1,1994,"Small Office",39.0766492618782,39.0766492618782,39.0766492618782
1,1995,"Small Office",39.8023702983904,39.8023702983904,39.8023702983904
1,1996,"Small Office",40.2891150714116,40.2891150714116,40.2891150714116
1,1997,"Small Office",40.8805861552517,40.8805861552517,40.8805861552517
1,1998,"Small Office",41.718871946259,41.718871946259,41.718871946259
1,1999,"Small Office",42.4643503016274,42.4643503016274,42.4643503016274
1,2000,"Small Office",43.2219631629572,43.2219631629572,43.2219631629572
1,2001,"Small Office",43.9702274639679,43.9702274639679,43.9702274639679
1,2002,"Small Office",44.8061479974361,44.8061479974361,44.8061479974361
1,2003,"Small Office",45.4455402669308,45.4455402669308,45.4455402669308
1,2004,"Small Office",45.8275714916491,45.8275714916491,45.8275714916491
1,2005,"Small Office",46.3885059141805,46.3885059141805,46.3885059141805
1,2006,"Small Office",46.7419075280641,46.7419075280641,46.7419075280641
1,2007,"Small Office",47.4548149207222,47.4548149207222,47.4548149207222
1,2008,"Small Office",47.9987145275322,47.9987145275322,47.9987145275322
1,2009,"Small Office",48.2649508053322,48.2649508053322,48.2649508053322
1,2010,"Small Office",48.3530319816682,48.3530319816682,48.3530319816682
1,2011,"Small Office",48.4414582545817,48.4414582545817,48.4414582545817
1,2012,"Small Office",48.4871985155463,48.4871985155463,48.4871985155463
1,2013,"Small Office",48.4543428028697,48.4543428028697,48.4543428028697
1,2014,"Small Office",48.4361252337906,48.4361252337906,48.4361252337906
1,2015,"Small Office",48.4612345349972,48.4612345349972,48.4612345349972
1,2016,"Small Office",48.4336790077177,48.4336790077177,48.4336790077177
1,2017,"Small Office",48.4486893620932,48.4486893620932,48.4486893620932
1,2018,"Small Office",48.5167216058628,48.5167216058628,48.5167216058628
1,2019,"Small Office",48.5208976498285,48.5208976498285,48.5208976498285
1,2020,"Small Office",48.5194197301936,48.5194197301936,48.5194197301936
1,2021,"Small Office",48.987388517508,48.987388517508,48.987388517508
1,2022,"Small Office",49.664522622744,49.6665680360867,49.6623786235236
1,2023,"Small Office",50.2292295281563,50.2399515451193,50.2110990879396
1,2024,"Small Office",50.7903169267388,50.8126956646309,50.7757293526906
1,2025,"Small Office",51.3511704205469,51.3745543715752,51.3432836955806
1,2026,"Small Office",51.9122801960543,51.9289205392961,51.9142952313989
1,2027,"Small Office",52.4823883698537,52.4900275017352,52.4964953174933
1,2028,"Small Office",53.0560067632528,53.0516028017851,53.0836518561486
1,2029,"Small Office",53.6299869084062,53.6105792755605,53.6731313461153
1,2030,"Small Office",54.2062651009674,54.1686850205832,54.2673595265871
1,2031,"Small Office",54.7851279967632,54.7270360207033,54.8684054846766
1,2032,"Small Office",55.3635405118978,55.2832240680091,55.472657325859
1,2033,"Small Office",55.9403009645128,55.8348252044168,56.0772239124952
1,2034,"Small Office",56.5178972367722,56.3844555556966,56.6841595974019
1,2035,"Small Office",57.0963118929281,56.9326714012055,57.2937676200067
1,2036,"Small Office",57.6748920881477,57.4789489484485,57.9055839142579
1,2037,"Small Office",58.2544722044679,58.0241095458859,58.5205886085526
1,2038,"Small Office",58.8364157718206,58.5695878850736,59.1408234886117
1,2039,"Small Office",59.4205384320213,59.1151496999068,59.7652373053584
1,2040,"Small Office",60.0057037400837,59.6594614088069,60.3928798414034
1,2041,"Small Office",60.5906397902413,60.2014760146472,61.0224985823102
1,2042,"Small Office",61.1744543958067,60.7405450191255,61.6527279972927
1,2043,"Small Office",61.7564489793542,61.2758721883077,62.2840872934457
1,2044,"Small Office",62.3367971897638,61.8076208756068,62.9164978004535
1,2045,"Small Office",62.914562498477,62.3352525500034,63.5485912453926
1,2046,"Small Office",63.4904396223401,62.8591738005605,64.1812150744197
1,2047,"Small Office",64.0645098066338,63.3792206532501,64.8135805283232
1,2048,"Small Office",64.6374171542752,63.8960155292359,65.4477107412514
1,2049,"Small Office",65.2101142852754,64.4103604136655,66.0827777378066
1,2050,"Small Office",65.7812052517809,64.9210893476126,66.717643565333
1,1964,"Warehouse",42.3266068451645,42.3266068451645,42.3266068451645
1,1965,"Warehouse",42.3266068451645,42.3266068451645,42.3266068451645
1,1966,"Warehouse",42.9659123910662,42.9659123910662,42.9659123910662
1,1967,"Warehouse",44.8994126278729,44.8994126278729,44.8994126278729
1,1968,"Warehouse",46.3708506344798,46.3708506344798,46.3708506344798
1,1969,"Warehouse",47.3139651765159,47.3139651765159,47.3139651765159
1,1970,"Warehouse",49.1878094677731,49.1878094677731,49.1878094677731
1,1971,"Warehouse",50.2989249165401,50.2989249165401,50.2989249165401
1,1972,"Warehouse",51.1568930910203,51.1568930910203,51.1568930910203
1,1973,"Warehouse",52.7519255591741,52.7519255591741,52.7519255591741
1,1974,"Warehouse",54.3856484232019,54.3856484232019,54.3856484232019
1,1975,"Warehouse",55.9542950311811,55.9542950311811,55.9542950311811
1,1976,"Warehouse",58.2366822698911,58.2366822698911,58.2366822698911
1,1977,"Warehouse",60.1448868597251,60.1448868597251,60.1448868597251
1,1978,"Warehouse",63.0029968805142,63.0029968805142,63.0029968805142
1,1979,"Warehouse",67.0702611380219,67.0702611380219,67.0702611380219
1,1980,"Warehouse",71.1456744069386,71.1456744069386,71.1456744069386
1,1981,"Warehouse",76.1837220547202,76.1837220547202,76.1837220547202
1,1982,"Warehouse",79.5916839249348,79.5916839249348,79.5916839249348
1,1983,"Warehouse",82.7692704069144,82.7692704069144,82.7692704069144
1,1984,"Warehouse",85.6184705886813,85.6184705886813,85.6184705886813
1,1985,"Warehouse",89.6664724568315,89.6664724568315,89.6664724568315
1,1986,"Warehouse",93.1510192341343,93.1510192341343,93.1510192341343
1,1987,"Warehouse",97.4913023788202,97.4913023788202,97.4913023788202
1,1988,"Warehouse",101.414792359173,101.414792359173,101.414792359173
1,1989,"Warehouse",107.520918880445,107.520918880445,107.520918880445
1,1990,"Warehouse",110.988302164239,110.988302164239,110.988302164239
1,1991,"Warehouse",113.458000394849,113.458000394849,113.458000394849
1,1992,"Warehouse",115.2124578201,115.2124578201,115.2124578201
1,1993,"Warehouse",115.991542043384,115.991542043384,115.991542043384
1,1994,"Warehouse",116.071732415169,116.071732415169,116.071732415169
1,1995,"Warehouse",116.778405109495,116.778405109495,116.778405109495
1,1996,"Warehouse",117.735501612151,117.735501612151,117.735501612151
1,1997,"Warehouse",119.354893070371,119.354893070371,119.354893070371
1,1998,"Warehouse",121.460078014075,121.460078014075,121.460078014075
1,1999,"Warehouse",125.567079701441,125.567079701441,125.567079701441
1,2000,"Warehouse",129.340985598565,129.340985598565,129.340985598565
1,2001,"Warehouse",131.590102469883,131.590102469883,131.590102469883
1,2002,"Warehouse",133.986606953023,133.986606953023,133.986606953023
1,2003,"Warehouse",135.193753834939,135.193753834939,135.193753834939
1,2004,"Warehouse",136.495256162684,136.495256162684,136.495256162684
1,2005,"Warehouse",136.865890159104,136.865890159104,136.865890159104
1,2006,"Warehouse",137.171558479724,137.171558479724,137.171558479724
1,2007,"Warehouse",137.945299422347,137.945299422347,137.945299422347
1,2008,"Warehouse",138.296383771527,138.296383771527,138.296383771527
1,2009,"Warehouse",138.908631671906,138.908631671906,138.908631671906
1,2010,"Warehouse",139.424832360981,139.424832360981,139.424832360981
1,2011,"Warehouse",139.244495368655,139.244495368655,139.244495368655
1,2012,"Warehouse",138.900610637254,138.900610637254,138.900610637254
1,2013,"Warehouse",138.625386728815,138.625386728815,138.625386728815
1,2014,"Warehouse",138.400636395529,138.400636395529,138.400636395529
1,2015,"Warehouse",139.005832543079,139.005832543079,139.005832543079
1,2016,"Warehouse",140.332586428988,140.332586428988,140.332586428988
1,2017,"Warehouse",141.499421263019,141.499421263019,141.499421263019
1,2018,"Warehouse",143.346535637559,143.346535637559,143.346535637559
1,2019,"Warehouse",145.892446224728,145.892446224728,145.892446224728
1,2020,"Warehouse",148.077510471748,148.077510471748,148.077510471748
1,2021,"Warehouse",148.356445381677,148.356445381677,148.356445381677
1,2022,"Warehouse",149.475686411223,149.522467424252,149.435615120308
1,2023,"Warehouse",150.870261156087,151.07560714027,150.797872056516
1,2024,"Warehouse",152.394480575436,152.587923749949,152.363930019056
1,2025,"Warehouse",154.008631576544,154.14162206656,154.024704804439
1,2026,"Warehouse",155.591262470267,155.663553685866,155.651514320875
1,2027,"Warehouse",157.175869894956,157.192830944185,157.277521681093
1,2028,"Warehouse",158.749574725137,158.710319264442,158.911539419633
1,2029,"Warehouse",160.347791656654,160.234481638952,160.585848106654
1,2030,"Warehouse",161.957120358659,161.75531099521,162.280546211511
1,2031,"Warehouse",163.568213728185,163.270054803051,163.984772202155
1,2032,"Warehouse",165.185922907458,164.785274090798,165.704370941638
1,2033,"Warehouse",166.788909238386,166.277443338809,167.416402772432
1,2034,"Warehouse",168.390418678508,167.760331160313,169.137739154246
1,2035,"Warehouse",169.982026731691,169.222557948056,170.858134985861
